Data,227.47,314.045,1479531078983
End,228.568,309.584,1479531079001
Begin,58.3179,74.7754,1479531079073
Data,35.2898,57.3975,1479531079091
Data,16.3963,35.5577,1479531079106
End,-21.3906,-8.12189,1479531079118
Begin,-68.1181,-71.879,1479531079240
Data,-56.5026,-78.0239,1479531079252
Data,-57.1124,-93.6884,1479531079271
Data,-61.0392,-113.725,1479531079286
Data,-67.2291,-121.659,1479531079297
End,-79.6088,-137.528,1479531079332
Begin,-91.4859,-44.0745,1479531079387
Data,-105.941,-58.3994,1479531079420
End,-134.851,-87.0493,1479531079433
Begin,-178.293,-119.536,1479531079522
Data,-193.78,-116.875,1479531079555
End,-224.754,-111.553,1479531079568
Begin,-159.027,-79.6318,1479531080230
End,-127.442,-77.7165,1479531080242
Begin,61.0444,-42.2052,1479531080287
Data,57.7589,-49.2462,1479531080319
Data,55.8355,-53.6093,1479531080332
Data,55.0062,-55.9565,1479531080379
End,53.3477,-60.6508,1479531080394
Begin,192.27,55.2756,1479531080769
Data,179.002,64.9043,1479531080783
Data,159.862,69.5574,1479531080802
End,121.58,78.8636,1479531080829
Begin,213.858,174.341,1479531081008
Data,221.73,172.385,1479531081042
End,237.475,168.475,1479531081052
Begin,1023.85,449.369,1479531081940
End,1006.76,460.264,1479531081951
Begin,1051.73,483.163,1479531081985
Data,1042.09,486.651,1479531081996
Data,1054.41,490.758,1479531082030
End,1079.04,498.971,1479531082041
Begin,1061.14,1259.41,1479531082872
End,1097.57,1262,1479531082887
Begin,1090.11,1247.84,1479531082941
End,-nan(ind),-nan(ind),1479531082974
Begin,996.787,1171.4,1479531083232
End,1016.69,1127.46,1479531083245
Begin,1024.3,1190.95,1479531083289
Data,1024.31,1195.63,1479531083301
Data,1024.37,1197.06,1479531083322
End,1024.49,1199.92,1479531083334
Begin,1028.72,1205.36,1479531083391
Data,1028.71,1210.75,1479531083413
Data,1030.58,1211.95,1479531083424
Data,1027.66,1213.42,1479531083436
Data,1019.87,1213.09,1479531083457
Data,1008.17,1210.72,1479531083470
Data,999.299,1208.88,1479531083481
Data,995.104,1210.39,1479531083502
Data,992.091,1203.91,1479531083527
Data,991.602,1199.29,1479531083547
Data,993.452,1195.27,1479531083559
Data,995.663,1192.03,1479531083571
Data,996.637,1191.36,1479531083592
Data,998.924,1194.39,1479531083616
Data,1001.09,1196.22,1479531083637
Data,1005.17,1194.8,1479531083682
Data,1007.61,1196.52,1479531083694
Data,1009.6,1197.97,1479531083706
Data,1010.67,1200.95,1479531083727
Data,1012.38,1202.8,1479531083740
Data,1014.45,1201.71,1479531083751
Data,1016.9,1200.34,1479531083772
Data,1017.51,1197.78,1479531083785
Data,1017.24,1195.54,1479531083796
Data,1019.18,1195.5,1479531083830
Data,1021.39,1196.41,1479531083841
Data,1025.81,1199.9,1479531083861
Data,1027.56,1200.57,1479531083875
Data,1035.24,1197.94,1479531083886
End,-nan(ind),-nan(ind),1479531083920
Begin,1450.76,1233.78,1479531084066
End,-nan(ind),-nan(ind),1479531084100
Begin,1426.85,1250.45,1479531084146
Data,1430.48,1255.26,1479531084158
Data,1436.79,1261.5,1479531084191
End,1449.41,1273.97,1479531084201
Begin,2208.79,1449.71,1479531084281
End,-nan(ind),-nan(ind),1479531084311
Begin,2243.08,1447.56,1479531084336
Data,2247.87,1449.65,1479531084356
Data,2262.93,1461.69,1479531084372
Data,2272.97,1469.72,1479531084401
End,2293.05,1485.78,1479531084427
Begin,2295.74,1508.76,1479531084461
End,-nan(ind),-nan(ind),1479531084492
Begin,2263.24,1533.76,1479531084551
Data,2261.69,1533.33,1479531084582
Data,2263.61,1532.96,1479531084596
Data,2264.79,1533.3,1479531084626
Data,2259.39,1526.79,1479531084641
Data,2255.6,1522.43,1479531084671
Data,2250.09,1519.45,1479531084686
Data,2236.46,1511.69,1479531084732
Data,2227.38,1506.51,1479531084741
Data,2235.23,1501.71,1479531084761
Data,2249.32,1502.34,1479531084774
Data,2258.55,1502.87,1479531084787
Data,2263.1,1504.29,1479531084807
Data,2261.72,1504.41,1479531084819
Data,2259.15,1505.17,1479531084831
Data,2257.73,1505.55,1479531084851
Data,2257.38,1505.56,1479531084896
End,2256.67,1505.59,1479531084910
Begin,2280.34,1445.49,1479531085281
Data,2276.77,1446.27,1479531085302
Data,2274.39,1446.78,1479531085327
Data,2267.69,1453.93,1479531085348
Data,2266.79,1460.54,1479531085359
End,2264.99,1473.75,1479531085371
Begin,2262.86,1470.93,1479531085416
Data,2262.59,1470.57,1479531085437
Data,2267.73,1476.11,1479531085449
End,-nan(ind),-nan(ind),1479531085492
Begin,998.773,1280.6,1479531086765
Data,1004.45,1285.79,1479531086784
End,1015.8,1296.17,1479531086799
Begin,1453.66,1596.74,1479531086933
Data,1490.62,1613.32,1479531086980
End,1564.52,1646.48,1479531086992
Begin,1604.55,1673.66,1479531087023
Data,1611.75,1676.68,1479531087053
Data,1623.45,1678.99,1479531087069
Data,1618.9,1678.64,1479531087082
Data,1611.76,1678.32,1479531087098
End,-nan(ind),-nan(ind),1479531087143
Begin,1631.92,1686.3,1479531087338
Data,1631.83,1686.49,1479531087353
Data,1629.17,1689.38,1479531087368
Data,1629.16,1690.36,1479531087383
Data,1627.13,1691.95,1479531087430
End,1623.08,1695.14,1479531087443
Begin,1599.31,1637.91,1479531087474
End,-nan(ind),-nan(ind),1479531087503
Begin,1591.03,1653.02,1479531088133
Data,1604.34,1650.4,1479531088149
Data,1611.68,1650.46,1479531088180
Data,1616.04,1652.24,1479531088194
Data,1620.8,1654.49,1479531088208
Data,1625.36,1654.12,1479531088224
Data,1625.33,1652.45,1479531088239
Data,1627.58,1649.2,1479531088253
Data,1628.06,1645.52,1479531088269
Data,1629.59,1640.46,1479531088283
Data,1628.79,1636.46,1479531088297
End,-nan(ind),-nan(ind),1479531088341
Begin,1127.52,555.154,1479531089860
End,-nan(ind),-nan(ind),1479531089889
Begin,1236,951.748,1479531090503
Data,1235.06,950.276,1479531090534
Data,1236.82,953.661,1479531090548
Data,1259.85,959.718,1479531090580
Data,1279.5,961.962,1479531090593
Data,1291.31,962.823,1479531090624
Data,1297.65,967.393,1479531090638
End,1310.32,976.535,1479531090654
Begin,1401.24,946.124,1479531090683
Data,1396.16,944.914,1479531090699
Data,1399.46,945.393,1479531090729
Data,1395.34,950.615,1479531090745
Data,1393.34,953.984,1479531090759
Data,1394.25,956.638,1479531090773
End,1396.09,961.945,1479531090790
Begin,1447.59,1003.29,1479531090882
Data,1452.73,1012.77,1479531090894
End,1463.02,1031.74,1479531090909
Begin,1477.73,1096.05,1479531090939
Data,1484.58,1096.99,1479531090954
Data,1490.14,1096.91,1479531090970
Data,1495.62,1098.95,1479531090985
Data,1498.69,1096.56,1479531090998
Data,1508.71,1092.97,1479531091031
Data,1513.65,1091.3,1479531091044
Data,1526.07,1101.47,1479531091059
Data,1530.3,1097.41,1479531091075
End,1538.76,1089.28,1479531091089
Begin,1278.86,296.051,1479531091195
Data,1271.11,308.47,1479531091209
End,1255.6,333.307,1479531091224
Begin,1285.43,325.996,1479531091255
Data,1279.34,327.377,1479531091269
Data,1279.5,329.428,1479531091300
Data,1273.04,338.737,1479531091332
Data,1272.7,340.864,1479531091345
Data,1277.49,345.172,1479531091359
Data,1278.4,349.283,1479531091390
Data,1279.58,350.353,1479531091404
Data,1286.22,351.549,1479531091435
Data,1292.23,349.942,1479531091448
Data,1282,350.432,1479531091481
End,1261.54,351.41,1479531091494
Begin,1335.14,364.094,1479531091555
Data,1326.25,352.076,1479531091570
End,1308.48,328.039,1479531091587
Begin,1170.62,176.028,1479531091678
Data,1167.75,184.418,1479531091691
Data,1163.73,195.365,1479531091707
Data,1158.81,203.655,1479531091719
Data,1157.39,211.988,1479531091735
End,1154.55,228.655,1479531091751
Begin,1184.66,231.214,1479531091795
Data,1176.1,236.8,1479531091810
Data,1170.78,242.85,1479531091824
Data,1169.55,245.027,1479531091841
Data,1170.51,250.793,1479531091854
Data,1172.79,256.827,1479531091870
Data,1175.06,252.801,1479531091884
Data,1178.55,265.049,1479531091898
End,-nan(ind),-nan(ind),1479531091943
Begin,1056.19,-138.355,1479531092049
Data,1059.48,-138.75,1479531092081
End,1066.05,-139.54,1479531092095
Begin,1246.8,-162.95,1479531092124
End,1267.28,-167.351,1479531092139
Begin,595.772,432.719,1479531092484
Data,609.242,437.495,1479531092500
Data,618.528,447.193,1479531092531
End,637.101,466.589,1479531092545
Begin,902.818,873.319,1479531092605
Data,909.156,872.62,1479531092619
Data,918.445,868.968,1479531092635
Data,925.066,864.49,1479531092650
Data,964.165,862.889,1479531092680
End,1042.36,859.685,1479531092694
Begin,1446.83,912.247,1479531092753
Data,1445.2,911.046,1479531092769
Data,1444.07,910.235,1479531092784
End,1441.8,908.612,1479531092799
Begin,1397.6,903.764,1479531092843
Data,1406.87,903.505,1479531092859
Data,1416.94,905.278,1479531092874
Data,1416.11,904.259,1479531092889
Data,1417.96,902.294,1479531092904
Data,1426.54,900.037,1479531092919
Data,1432.84,899.454,1479531092934
Data,1439.29,899.982,1479531092949
Data,1434.23,895.56,1479531092980
End,1424.11,886.717,1479531092995
Begin,1454.03,1116.28,1479531093039
Data,1465.95,1115.71,1479531093054
Data,1478.09,1114.31,1479531093069
Data,1489.57,1114.63,1479531093084
Data,1491.65,1113.47,1479531093099
Data,1489.36,1109.44,1479531093130
Data,1480.44,1104.55,1479531093144
Data,1466.95,1100.5,1479531093159
Data,1469.45,1096.88,1479531093174
End,1474.44,1089.63,1479531093189
Begin,1429.61,759.441,1479531093248
Data,1423.33,761.598,1479531093280
Data,1421.27,764.201,1479531093294
Data,1427.2,767.265,1479531093324
Data,1431.89,771.375,1479531093338
Data,1429.79,780.01,1479531093369
Data,1418.74,785.043,1479531093383
Data,1434.16,784.075,1479531093430
Data,1446.89,786.107,1479531093444
Data,1456.53,787.959,1479531093459
Data,1456.92,799.894,1479531093473
Data,1457.59,808.655,1479531093489
Data,1457.24,817.778,1479531093504
Data,1454.82,821.858,1479531093519
End,1449.99,830.017,1479531093534
Begin,1502.35,834.308,1479531093580
Data,1486.76,827.508,1479531093594
Data,1477.93,821.711,1479531093609
End,1460.28,810.116,1479531093624
Begin,1521.2,813.325,1479531093653
Data,1523.57,810.324,1479531093669
Data,1535.79,810.445,1479531093684
End,1560.24,810.689,1479531093699
Begin,1490,763.257,1479531093743
Data,1483.11,756.164,1479531093759
Data,1481.29,747.68,1479531093774
Data,1481.06,741.692,1479531093788
Data,1479.56,738.48,1479531093804
Data,1475.94,740.185,1479531093819
Data,1476.09,742.372,1479531093835
Data,1477.6,742.911,1479531093849
Data,1478.85,745.048,1479531093880
Data,1485.06,745.951,1479531093894
Data,1494.38,744.203,1479531093909
Data,1498.34,743.619,1479531093924
Data,1494.79,748.352,1479531093939
Data,1486.83,756.942,1479531093954
Data,1478.71,764.301,1479531093968
End,1462.47,779.019,1479531093984
Begin,1506.83,776.096,1479531094030
Data,1513.1,778.153,1479531094044
Data,1501.59,781.838,1479531094058
Data,1493.58,784.036,1479531094074
Data,1485.72,786.668,1479531094089
Data,1496.26,788.759,1479531094103
Data,1504.93,788.508,1479531094119
Data,1500.06,787.321,1479531094134
Data,1496.09,785.958,1479531094148
Data,1489.62,784.365,1479531094180
Data,1488.52,783.683,1479531094194
Data,1487.56,783.225,1479531094209
Data,1487.51,783.631,1479531094224
Data,1494.07,781.004,1479531094239
End,1507.2,775.75,1479531094254
Begin,1447.27,770.719,1479531094284
End,1448.17,769.846,1479531094299
Begin,1451.2,768.752,1479531094373
Data,1453.9,774.349,1479531094389
Data,1453.1,777.594,1479531094404
Data,1453.59,781.782,1479531094418
Data,1449.13,778.641,1479531094434
Data,1447.54,780.082,1479531094480
End,1444.35,782.965,1479531094494
Begin,901.655,444.726,1479531094569
Data,902.827,443.595,1479531094583
Data,903.69,441.922,1479531094599
Data,894.708,438.29,1479531094630
Data,890.479,436.432,1479531094644
Data,890.803,434.311,1479531094659
Data,889.092,439.915,1479531094674
Data,888.434,443.829,1479531094688
Data,901.804,444.623,1479531094704
Data,910.397,446.393,1479531094719
Data,907.195,450.062,1479531094734
Data,907.185,452.601,1479531094749
Data,905.786,454.127,1479531094780
Data,910.467,453.661,1479531094794
End,919.828,452.73,1479531094809
Begin,1205.22,459.111,1479531094869
Data,1194.74,466.127,1479531094885
Data,1200.03,473.669,1479531094899
Data,1189.81,467.693,1479531094930
Data,1184.21,463.697,1479531094944
Data,1193.39,460.444,1479531094958
Data,1200.19,460.079,1479531094974
Data,1204.19,460.105,1479531094990
Data,1207.79,461.453,1479531095003
Data,1197.63,462.56,1479531095019
Data,1191.8,463.07,1479531095034
Data,1172.68,457.195,1479531095048
Data,1139.78,444.47,1479531095080
End,1073.99,419.021,1479531095094
Begin,919.568,380.398,1479531095138
Data,916.315,379.581,1479531095155
Data,909.726,381.412,1479531095169
Data,907.117,382.629,1479531095183
Data,921.848,377.645,1479531095199
Data,933.862,372.558,1479531095230
Data,932.279,375.993,1479531095244
Data,932.381,378.052,1479531095259
Data,927.484,380.667,1479531095274
Data,947.53,373.981,1479531095304
End,987.624,360.609,1479531095319
Begin,1220.91,198.033,1479531095424
Data,1227.14,203.143,1479531095438
Data,1234.36,206.713,1479531095453
Data,1240.95,206.719,1479531095469
Data,1245.32,208.554,1479531095484
Data,1238.25,213.595,1479531095498
Data,1244.85,215.645,1479531095530
Data,1251.44,216.385,1479531095544
End,1264.61,217.867,1479531095559
Begin,1315.46,170.315,1479531095588
End,1316.62,170.245,1479531095604
Begin,1268.36,218.499,1479531095633
Data,1267.93,218.564,1479531095649
Data,1264.74,221.946,1479531095680
Data,1263.89,226.842,1479531095694
Data,1262.44,231.834,1479531095709
Data,1265.63,231.222,1479531095723
Data,1268.41,229.037,1479531095740
Data,1269.58,224.694,1479531095753
Data,1270.76,219.02,1479531095769
Data,1272.88,222.438,1479531095784
Data,1278.61,222.554,1479531095799
Data,1284.75,221.508,1479531095830
Data,1285.02,223.719,1479531095844
Data,1288.13,231.137,1479531095858
Data,1287.78,235.362,1479531095874
Data,1289.48,234.108,1479531095888
Data,1290.24,227.05,1479531095904
Data,1290.16,210.414,1479531095919
Data,1289.72,210.002,1479531095936
Data,1290.43,206.617,1479531095948
Data,1307.63,190.49,1479531095980
Data,1306.6,191.113,1479531095994
Data,1306.53,191.015,1479531096024
Data,1303.75,193.451,1479531096038
End,-nan(ind),-nan(ind),1479531096068
Begin,817.317,189.977,1479531097658
Data,825.346,199.835,1479531097689
Data,841.088,208.141,1479531097703
Data,849.712,220.003,1479531097719
Data,855.161,229.907,1479531097734
Data,858.285,233.64,1479531097749
Data,860.523,234.925,1479531097780
Data,864.744,238.811,1479531097793
Data,872.47,244.57,1479531097809
Data,877.272,246.967,1479531097824
Data,880.115,249.365,1479531097838
Data,883.015,250.758,1479531097854
Data,885.96,252.162,1479531097868
Data,888.167,253.322,1479531097884
Data,892.391,255.258,1479531097930
End,900.841,259.13,1479531097944
Begin,905.522,278.973,1479531097974
Data,905.823,278.954,1479531098004
End,906.426,278.915,1479531098019
Begin,937.462,29.5072,1479531099040
Data,947.698,51.9665,1479531099070
End,968.169,96.885,1479531099084
Begin,1218.22,-34.2794,1479531100224
Data,1233.48,-45.2754,1479531100239
Data,1239.45,-52.8646,1479531100269
End,1251.39,-68.043,1479531100285
Begin,1277.07,-6.48479,1479531100374
Data,1285.55,1.8683,1479531100404
Data,1287.47,6.98647,1479531100419
Data,1268.32,2.96706,1479531100448
End,1230.03,-5.07176,1479531100480
Begin,1200.97,3.47058,1479531100509
Data,1209.21,8.72029,1479531100539
Data,1218.92,12.0049,1479531100554
Data,1223.42,17.7559,1479531100584
Data,1226.06,23.2205,1479531100599
Data,1230.79,20.1431,1479531100630
Data,1231.94,11.4278,1479531100644
Data,1232.74,11.7194,1479531100674
Data,1230,19.4946,1479531100690
Data,1223.59,35.2842,1479531100719
End,1210.75,66.8636,1479531100735
Begin,1034.59,242.974,1479531100808
Data,1041.27,241.924,1479531100823
Data,1045.72,241.222,1479531100838
Data,1047.21,242.992,1479531100853
End,1050.2,246.532,1479531100870
Begin,1093.15,317.565,1479531100898
Data,1096.67,316.692,1479531100930
End,1103.71,314.945,1479531100943
Begin,955.728,437.644,1479531101095
Data,964.336,442.867,1479531101124
End,981.553,453.314,1479531101139
Begin,1241.01,300.666,1479531101259
Data,1251.58,301.511,1479531101275
End,1272.74,303.199,1479531101289
Begin,1443.17,327.842,1479531101484
Data,1449.92,322.128,1479531101499
Data,1461.41,311.025,1479531101530
Data,1458.28,308.857,1479531101546
Data,1447.95,309.388,1479531101559
Data,1442.66,306.009,1479531101574
Data,1437.66,306.188,1479531101590
Data,1436.96,305.463,1479531101605
Data,1430.04,310.647,1479531101619
End,1416.2,321.015,1479531101635
Begin,1432.17,211.426,1479531101784
Data,1438.08,216.535,1479531101799
Data,1441.73,219.751,1479531101829
Data,1440.24,221.673,1479531101845
Data,1438.35,223.9,1479531101859
Data,1442.37,227.921,1479531101874
Data,1449.85,227.917,1479531101889
Data,1461.19,225.89,1479531101904
Data,1465.91,226.539,1479531101919
Data,1472.22,231.363,1479531101934
Data,1474.69,236.213,1479531101949
Data,1473.24,232.135,1479531101980
Data,1462.98,243.373,1479531101994
Data,1457.59,244.031,1479531102009
Data,1462.22,241.998,1479531102024
Data,1468.52,242.586,1479531102039
Data,1471.07,250.986,1479531102054
Data,1467.28,264.481,1479531102069
Data,1459.49,276.635,1479531102084
Data,1450.91,286.849,1479531102098
Data,1464.56,292.005,1479531102130
End,1491.86,302.317,1479531102144
Begin,1461.56,330.16,1479531102174
Data,1459.34,341.544,1479531102189
Data,1456.09,349.669,1479531102204
Data,1455.32,355.251,1479531102219
Data,1456.29,357.062,1479531102234
Data,1456.75,358.429,1479531102249
Data,1454.88,363.211,1479531102280
Data,1455.05,367.851,1479531102294
Data,1456.61,370.037,1479531102309
Data,1472.07,368.417,1479531102324
Data,1479.55,368.375,1479531102339
Data,1465.15,374.008,1479531102355
Data,1446.84,375.358,1479531102369
End,1410.22,378.057,1479531102384
Begin,1306.24,366.097,1479531102430
Data,1308.43,368.302,1479531102446
End,1312.82,372.713,1479531102460
Begin,1321.21,392.208,1479531102504
Data,1319.91,394.212,1479531102519
Data,1319.91,387.325,1479531102535
Data,1323,378.701,1479531102550
Data,1326.22,370.403,1479531102581
Data,1329.83,365.602,1479531102594
Data,1340.52,358.229,1479531102610
Data,1348.67,352.9,1479531102624
Data,1352.77,345.761,1479531102639
End,1360.99,331.482,1479531102654
Begin,1398,367.299,1479531102685
Data,1395.43,367.551,1479531102698
Data,1391.92,368.505,1479531102730
Data,1389.05,369.953,1479531102744
Data,1377.03,359.603,1479531102758
Data,1364.24,342.799,1479531102774
End,1338.65,309.19,1479531102789
Begin,1192.76,142.805,1479531102819
Data,1189.31,139.872,1479531102833
Data,1186.81,141.279,1479531102849
Data,1197.4,160.242,1479531102880
Data,1202.3,170.839,1479531102893
