Data,713.587,446.717,27,overviewHist
Data,714.385,445.534,42,overviewHist
Data,717.651,448.313,73,overviewHist
Data,720.784,449.556,87,overviewHist
Data,725.291,445.448,100,overviewHist
Data,729.283,440.683,117,overviewHist
End,737.267,431.152,132,overviewHist
Begin,757.173,337.614,162,overviewHist
Data,751.057,339.51,177,overviewHist
Data,746.407,341.488,223,overviewHist
End,737.106,345.443,235,overviewHist
Begin,733.26,322.22,313,detailHist
Data,734.391,320.951,342,detailHist
End,736.653,318.412,372,detailHist
Begin,634.147,242.017,449,detailHist
End,631.235,240.389,461,detailHist
Begin,635.23,236.302,492,detailHist
Data,636.772,240.044,523,detailHist
Data,636.468,242.674,537,detailHist
Data,637.443,244.865,567,detailHist
Data,629.999,255.283,582,detailHist
End,615.11,276.119,596,detailHist
Begin,658.192,266.263,627,detailHist
Data,644.522,277.236,674,detailHist
End,617.18,299.182,686,detailHist
Begin,651.98,294.383,717,detailHist
End,655.421,290.156,731,detailHist
Begin,642.182,291.758,861,detailHist
Data,645.572,295.179,909,detailHist
Data,645.695,298.012,912,detailHist
Data,649.063,300.194,928,detailHist
Data,652.976,298.717,942,detailHist
Data,644.995,297.881,975,detailHist
End,629.031,296.209,988,detailHist
Begin,119.902,213.307,1077,detailHist
Data,120.128,209.892,1091,detailHist
Data,116.457,226.675,1124,detailHist
Data,115.401,257.475,1152,detailHist
Data,126.052,277.67,1168,detailHist
Data,157.008,300.519,1197,detailHist
End,218.92,346.217,1213,overviewHist
Begin,171.05,313.097,1528,detailHist
Data,170.863,309.576,1573,detailHist
Data,166.764,308.922,1586,detailHist
Data,157.075,311.319,1601,detailHist
Data,148.292,313.161,1617,detailHist
Data,143.557,315.506,1630,detailHist
Data,141.788,325.629,1647,detailHist
Data,145.908,341.824,1662,overviewHist
End,154.148,374.215,1677,overviewHist
Begin,149.986,396.3,1766,overviewHist
Data,150.171,399.27,1783,overviewHist
Data,153.207,398.029,1798,overviewHist
End,159.281,395.548,1810,overviewHist
Begin,163.794,392.055,1874,overviewHist
Data,164.561,392.247,1887,overviewHist
End,166.095,392.63,1900,overviewHist
Begin,153.009,646.644,2067,graph
Data,150.446,642.738,2096,graph
Data,146.68,640.454,2112,graph
Data,147.43,642.395,2142,graph
End,148.931,646.279,2172,graph
