Data,1508.71,1092.97,31,none
Data,1513.65,1091.3,44,none
Data,1526.07,1101.47,59,none
Data,1530.3,1097.41,75,none
End,1538.76,1089.28,89,none
Begin,1278.86,296.051,195,officesKey
Data,1271.11,308.47,209,info
End,1255.6,333.307,224,info
Begin,1285.43,325.996,255,info
Data,1279.34,327.377,269,info
Data,1279.5,329.428,300,info
Data,1273.04,338.737,332,info
Data,1272.7,340.864,345,info
Data,1277.49,345.172,359,info
Data,1278.4,349.283,390,info
Data,1279.58,350.353,404,info
Data,1286.22,351.549,435,info
Data,1292.23,349.942,448,info
Data,1282,350.432,481,info
End,1261.54,351.41,494,info
Begin,1335.14,364.094,555,info
Data,1326.25,352.076,570,info
End,1308.48,328.039,587,info
Begin,1170.62,176.028,678,offices
Data,1167.75,184.418,691,offices
Data,1163.73,195.365,707,offices
Data,1158.81,203.655,719,offices
Data,1157.39,211.988,735,offices
End,1154.55,228.655,751,offices
Begin,1184.66,231.214,795,offices
Data,1176.1,236.8,810,offices
Data,1170.78,242.85,824,offices
Data,1169.55,245.027,841,offices
Data,1170.51,250.793,854,offices
Data,1172.79,256.827,870,offices
Data,1175.06,252.801,884,offices
Data,1178.55,265.049,898,offices
End,-nan(ind),-nan(ind),943,none
Begin,1056.19,-138.355,1049,none
Data,1059.48,-138.75,1081,none
End,1066.05,-139.54,1095,none
Begin,1246.8,-162.95,1124,none
End,1267.28,-167.351,1139,none
Begin,595.772,432.719,1484,overviewHist
Data,609.242,437.495,1500,overviewHist
Data,618.528,447.193,1531,overviewHist
End,637.101,466.589,1545,overviewHist
Begin,902.818,873.319,1605,graph
Data,909.156,872.62,1619,graph
Data,918.445,868.968,1635,graph
Data,925.066,864.49,1650,graph
Data,964.165,862.889,1680,graph
End,1042.36,859.685,1694,graph
Begin,1446.83,912.247,1753,table
Data,1445.2,911.046,1769,table
Data,1444.07,910.235,1784,table
End,1441.8,908.612,1799,table
Begin,1397.6,903.764,1843,table
Data,1406.87,903.505,1859,table
Data,1416.94,905.278,1874,table
Data,1416.11,904.259,1889,table
Data,1417.96,902.294,1904,table
Data,1426.54,900.037,1919,table
Data,1432.84,899.454,1934,table
Data,1439.29,899.982,1949,table
Data,1434.23,895.56,1980,table
End,1424.11,886.717,1995,table
Begin,1454.03,1116.28,2039,none
Data,1465.95,1115.71,2054,none
Data,1478.09,1114.31,2069,none
Data,1489.57,1114.63,2084,none
Data,1491.65,1113.47,2099,none
Data,1489.36,1109.44,2130,none
Data,1480.44,1104.55,2144,none
Data,1466.95,1100.5,2159,none
Data,1469.45,1096.88,2174,none
End,1474.44,1089.63,2189,none
Begin,1429.61,759.441,2248,table
Data,1423.33,761.598,2280,table
Data,1421.27,764.201,2294,table
Data,1427.2,767.265,2324,table
Data,1431.89,771.375,2338,table
Data,1429.79,780.01,2369,table
Data,1418.74,785.043,2383,table
Data,1434.16,784.075,2430,table
Data,1446.89,786.107,2444,table
Data,1456.53,787.959,2459,table
Data,1456.92,799.894,2473,table
Data,1457.59,808.655,2489,table
Data,1457.24,817.778,2504,table
Data,1454.82,821.858,2519,table
End,1449.99,830.017,2534,table
Begin,1502.35,834.308,2580,table
Data,1486.76,827.508,2594,table
Data,1477.93,821.711,2609,table
End,1460.28,810.116,2624,table
Begin,1521.2,813.325,2653,table
Data,1523.57,810.324,2669,table
Data,1535.79,810.445,2684,table
End,1560.24,810.689,2699,table
Begin,1490,763.257,2743,table
Data,1483.11,756.164,2759,table
Data,1481.29,747.68,2774,table
Data,1481.06,741.692,2788,table
Data,1479.56,738.48,2804,table
Data,1475.94,740.185,2819,table
Data,1476.09,742.372,2835,table
Data,1477.6,742.911,2849,table
Data,1478.85,745.048,2880,table
Data,1485.06,745.951,2894,table
Data,1494.38,744.203,2909,table
Data,1498.34,743.619,2924,table
Data,1494.79,748.352,2939,table
Data,1486.83,756.942,2954,table
Data,1478.71,764.301,2968,table
End,1462.47,779.019,2984,table
Begin,1506.83,776.096,3030,table
Data,1513.1,778.153,3044,table
Data,1501.59,781.838,3058,table
Data,1493.58,784.036,3074,table
Data,1485.72,786.668,3089,table
Data,1496.26,788.759,3103,table
Data,1504.93,788.508,3119,table
Data,1500.06,787.321,3134,table
Data,1496.09,785.958,3148,table
Data,1489.62,784.365,3180,table
Data,1488.52,783.683,3194,table
Data,1487.56,783.225,3209,table
Data,1487.51,783.631,3224,table
Data,1494.07,781.004,3239,table
End,1507.2,775.75,3254,table
Begin,1447.27,770.719,3284,table
End,1448.17,769.846,3299,table
Begin,1451.2,768.752,3373,table
Data,1453.9,774.349,3389,table
Data,1453.1,777.594,3404,table
Data,1453.59,781.782,3418,table
Data,1449.13,778.641,3434,table
Data,1447.54,780.082,3480,table
End,1444.35,782.965,3494,table
Begin,901.655,444.726,3569,overviewHist
Data,902.827,443.595,3583,overviewHist
Data,903.69,441.922,3599,overviewHist
Data,894.708,438.29,3630,overviewHist
Data,890.479,436.432,3644,overviewHist
Data,890.803,434.311,3659,overviewHist
Data,889.092,439.915,3674,overviewHist
Data,888.434,443.829,3688,overviewHist
Data,901.804,444.623,3704,overviewHist
Data,910.397,446.393,3719,overviewHist
Data,907.195,450.062,3734,overviewHist
Data,907.185,452.601,3749,overviewHist
Data,905.786,454.127,3780,overviewHist
Data,910.467,453.661,3794,overviewHist
End,919.828,452.73,3809,overviewHist
Begin,1205.22,459.111,3869,info
Data,1194.74,466.127,3885,info
Data,1200.03,473.669,3899,info
Data,1189.81,467.693,3930,info
Data,1184.21,463.697,3944,info
Data,1193.39,460.444,3958,info
Data,1200.19,460.079,3974,info
Data,1204.19,460.105,3990,info
Data,1207.79,461.453,4003,info
Data,1197.63,462.56,4019,info
Data,1191.8,463.07,4034,info
Data,1172.68,457.195,4048,info
Data,1139.78,444.47,4080,info
End,1073.99,419.021,4094,info
Begin,919.568,380.398,4138,overviewHist
Data,916.315,379.581,4155,overviewHist
Data,909.726,381.412,4169,overviewHist
Data,907.117,382.629,4183,overviewHist
Data,921.848,377.645,4199,overviewHist
Data,933.862,372.558,4230,overviewHist
Data,932.279,375.993,4244,overviewHist
Data,932.381,378.052,4259,overviewHist
Data,927.484,380.667,4274,overviewHist
Data,947.53,373.981,4304,overviewHist
End,987.624,360.609,4319,overviewHist
Begin,1220.91,198.033,4424,offices
Data,1227.14,203.143,4438,offices
Data,1234.36,206.713,4453,offices
Data,1240.95,206.719,4469,offices
Data,1245.32,208.554,4484,offices
Data,1238.25,213.595,4498,offices
Data,1244.85,215.645,4530,offices
Data,1251.44,216.385,4544,offices
End,1264.61,217.867,4559,offices
Begin,1315.46,170.315,4588,offices
End,1316.62,170.245,4604,offices
Begin,1268.36,218.499,4633,offices
Data,1267.93,218.564,4649,offices
Data,1264.74,221.946,4680,offices
Data,1263.89,226.842,4694,offices
Data,1262.44,231.834,4709,offices
Data,1265.63,231.222,4723,offices
Data,1268.41,229.037,4740,offices
Data,1269.58,224.694,4753,offices
Data,1270.76,219.02,4769,offices
Data,1272.88,222.438,4784,offices
Data,1278.61,222.554,4799,offices
Data,1284.75,221.508,4830,offices
Data,1285.02,223.719,4844,offices
Data,1288.13,231.137,4858,offices
Data,1287.78,235.362,4874,offices
Data,1289.48,234.108,4888,offices
Data,1290.24,227.05,4904,offices
Data,1290.16,210.414,4919,offices
Data,1289.72,210.002,4936,offices
Data,1290.43,206.617,4948,offices
Data,1307.63,190.49,4980,offices
Data,1306.6,191.113,4994,offices
Data,1306.53,191.015,5024,offices
Data,1303.75,193.451,5038,offices
End,-nan(ind),-nan(ind),5068,none
Begin,817.317,189.977,6658,detailHist
Data,825.346,199.835,6689,detailHist
Data,841.088,208.141,6703,detailHist
Data,849.712,220.003,6719,detailHist
Data,855.161,229.907,6734,detailHist
Data,858.285,233.64,6749,detailHist
Data,860.523,234.925,6780,detailHist
Data,864.744,238.811,6793,detailHist
Data,872.47,244.57,6809,detailHist
Data,877.272,246.967,6824,detailHist
Data,880.115,249.365,6838,detailHist
Data,883.015,250.758,6854,detailHist
Data,885.96,252.162,6868,detailHist
Data,888.167,253.322,6884,detailHist
Data,892.391,255.258,6930,detailHist
End,900.841,259.13,6944,detailHist
Begin,905.522,278.973,6974,detailHist
Data,905.823,278.954,7004,detailHist
End,906.426,278.915,7019,detailHist
Begin,937.462,29.5072,8040,detailHist
Data,947.698,51.9665,8070,detailHist
End,968.169,96.885,8084,detailHist
Begin,1218.22,-34.2794,9224,none
Data,1233.48,-45.2754,9239,none
Data,1239.45,-52.8646,9269,none
End,1251.39,-68.043,9285,none
Begin,1277.07,-6.48479,9374,none
Data,1285.55,1.8683,9404,offices
Data,1287.47,6.98647,9419,offices
Data,1268.32,2.96706,9448,offices
End,1230.03,-5.07176,9480,none
Begin,1200.97,3.47058,9509,offices
Data,1209.21,8.72029,9539,offices
Data,1218.92,12.0049,9554,offices
Data,1223.42,17.7559,9584,offices
Data,1226.06,23.2205,9599,offices
Data,1230.79,20.1431,9630,offices
Data,1231.94,11.4278,9644,offices
Data,1232.74,11.7194,9674,offices
Data,1230,19.4946,9690,offices
Data,1223.59,35.2842,9719,offices
End,1210.75,66.8636,9735,offices
Begin,1034.59,242.974,9808,detailHist
Data,1041.27,241.924,9823,detailHist
Data,1045.72,241.222,9838,detailHist
Data,1047.21,242.992,9853,detailHist
End,1050.2,246.532,9870,detailHist
Begin,1093.15,317.565,9898,info
Data,1096.67,316.692,9930,info
End,1103.71,314.945,9943,info
Begin,955.728,437.644,10095,overviewHist
Data,964.336,442.867,10124,overviewHist
End,981.553,453.314,10139,overviewHist
Begin,1241.01,300.666,10259,officesKey
Data,1251.58,301.511,10275,officesKey
End,1272.74,303.199,10289,info
Begin,1443.17,327.842,10484,info
Data,1449.92,322.128,10499,info
Data,1461.41,311.025,10530,info
Data,1458.28,308.857,10546,info
Data,1447.95,309.388,10559,info
Data,1442.66,306.009,10574,info
Data,1437.66,306.188,10590,info
Data,1436.96,305.463,10605,info
Data,1430.04,310.647,10619,info
End,1416.2,321.015,10635,info
Begin,1432.17,211.426,10784,offices
Data,1438.08,216.535,10799,offices
Data,1441.73,219.751,10829,offices
Data,1440.24,221.673,10845,offices
Data,1438.35,223.9,10859,offices
Data,1442.37,227.921,10874,offices
