Data,852.799,112.356,3,Scatterplot
Data,849.549,111.234,18,Scatterplot
End,843.05,108.992,34,Scatterplot
Begin,867.955,201.408,62,Scatterplot
Data,874.69,179.114,77,Scatterplot
Data,893.811,154.618,91,Scatterplot
Data,917.714,122.445,107,Scatterplot
Data,944.421,98.6095,122,Scatterplot
Data,959.286,78.9612,154,Scatterplot
Data,967.913,72.9751,167,Scatterplot
Data,977.679,64.4367,180,Scatterplot
Data,987.546,56.4623,197,Scatterplot
Data,1008.18,37.1237,213,Scatterplot
End,1049.44,-1.55344,226,none
Begin,1043.09,32.573,259,Scatterplot
Data,1049.33,37.5394,271,Scatterplot
Data,1035.58,42.4004,304,Scatterplot
End,1008.07,52.1222,315,Scatterplot
Begin,987.415,377.867,378,Scatterplot
Data,1005.58,366.036,406,Scatterplot
End,1041.92,342.373,423,Scatterplot
Begin,1090.16,602.786,980,Scatterplot
Data,1093.71,603.615,1009,Scatterplot
End,1100.81,605.272,1023,Scatterplot
Begin,1124.92,648.253,1158,Scatterplot
Data,1119.81,654.404,1205,Scatterplot
End,1109.6,666.705,1216,Scatterplot
Begin,1116.24,665.757,1248,Scatterplot
Data,1121.25,669.544,1279,Scatterplot
Data,1126.41,669.74,1293,Scatterplot
Data,1129.19,666.414,1323,Scatterplot
End,1134.77,659.761,1351,Scatterplot
Begin,1142.12,660.182,1383,Scatterplot
End,-nan(ind),-nan(ind),1413,none
Begin,1161.78,664.639,1474,Scatterplot
Data,1167.71,665.149,1506,Scatterplot
Data,1171.71,666.598,1517,Scatterplot
Data,1174.59,666.451,1549,Scatterplot
Data,1172.33,670.112,1562,Scatterplot
Data,1177.04,685.761,1594,Scatterplot
End,1186.47,717.059,1609,Scatterplot
Begin,1054.24,978.355,1699,TypeFilters
Data,1063.81,983.8,1729,TypeFilters
Data,1068.9,987.609,1743,TypeFilters
Data,1063.71,990.155,1773,TypeFilters
End,1053.35,995.248,1801,TypeFilters
Begin,1006.17,932.63,1908,xAxisSelection
Data,1015.11,911.161,1954,xAxisSelection
End,1032.99,868.223,1968,Scatterplot
Begin,1023.15,877.782,2312,Scatterplot
Data,1013.65,898.788,2340,xAxisSelection
Data,1010.74,914.507,2358,xAxisSelection
Data,1018.39,933.001,2374,xAxisSelection
Data,1028.77,944.071,2403,xAxisSelection
Data,1035.61,947.148,2430,xAxisSelection
End,1049.3,953.302,2447,xAxisSelection
Begin,970.41,630.289,2583,Scatterplot
End,-nan(ind),-nan(ind),2610,none
Begin,986.431,608.997,2763,Scatterplot
End,984.449,596.31,2779,Scatterplot
Begin,753.254,574.089,3078,Scatterplot
End,-nan(ind),-nan(ind),3107,none
Begin,352.759,285.616,3662,BarChart
Data,353.295,281.602,3690,BarChart
Data,348.366,298.491,3707,BarChart
End,-nan(ind),-nan(ind),3752,none
Begin,280.289,365.999,3842,Starplot
Data,278.812,356.448,3870,Starplot
End,275.858,337.347,3903,Starplot
Begin,298.739,351.075,3933,Starplot
Data,299.386,353.207,3948,Starplot
End,300.679,357.47,3960,Starplot
Begin,321.782,593.698,4095,Starplot
Data,323.37,593.454,4113,Starplot
Data,331.674,589.187,4127,Starplot
Data,338.3,586.686,4140,Starplot
Data,340.362,583.901,4157,Starplot
Data,343.197,582.082,4173,Starplot
Data,343.39,582.678,4203,Starplot
Data,344.227,584.276,4217,Starplot
End,345.903,587.47,4230,Starplot
Begin,212.412,852.052,4292,Scatterplot
Data,219.29,857.467,4308,Scatterplot
Data,221.789,859.941,4319,Scatterplot
Data,223.803,859.789,4353,Scatterplot
Data,223.415,863.819,4364,Scatterplot
Data,216.568,882.966,4397,QuestionArea
End,202.876,921.259,4410,QuestionArea
Begin,161.43,1011.75,4534,none
Data,163.533,1014.83,4563,none
Data,167.961,1015.71,4578,none
Data,175.317,1018.94,4608,none
Data,181.989,1025.11,4623,none
Data,186.402,1026.99,4654,none
Data,189.48,1027.22,4669,none
Data,191.584,1022.57,4698,none
End,195.791,1013.27,4713,none
Begin,138.721,728.851,4814,Scatterplot
Data,135.793,729.731,4849,Scatterplot
End,129.939,731.49,4859,Scatterplot
Begin,190.553,782.566,4982,Scatterplot
Data,190.669,787.761,4994,Scatterplot
Data,193.77,791.83,5012,Scatterplot
Data,203.081,797.105,5027,Scatterplot
Data,206.413,799.607,5040,Scatterplot
Data,205.803,801.421,5057,Scatterplot
Data,203.403,804.334,5073,Scatterplot
Data,203.401,807.203,5104,Scatterplot
Data,205.564,810.537,5118,Scatterplot
Data,205.723,813.901,5130,Scatterplot
Data,208.071,815.766,5147,Scatterplot
Data,208.643,815.583,5162,Scatterplot
Data,207.809,816.258,5175,Scatterplot
Data,208.597,817.061,5192,Scatterplot
Data,211.065,819.891,5207,Scatterplot
Data,213.022,821.329,5219,Scatterplot
Data,215.361,822.581,5253,Scatterplot
Data,218.356,822.523,5264,Scatterplot
Data,221.497,823.433,5282,Scatterplot
Data,232.711,823.608,5297,Scatterplot
Data,240.22,823.731,5309,Scatterplot
Data,241.771,825.981,5326,Scatterplot
Data,242.775,829.399,5342,Scatterplot
Data,244.38,828.838,5355,Scatterplot
Data,248.982,830.806,5373,Scatterplot
Data,250.998,832.757,5401,Scatterplot
Data,252.408,835.884,5416,Scatterplot
Data,255.252,836.046,5433,Scatterplot
Data,263.857,835.499,5444,Scatterplot
Data,263.009,836.295,5462,Scatterplot
Data,253.991,834.205,5489,Scatterplot
Data,255.669,836.797,5507,Scatterplot
Data,260.544,842.161,5522,Scatterplot
Data,264.622,843.42,5567,Scatterplot
Data,266.706,841.416,5580,Scatterplot
End,205.795,805.344,5624,Scatterplot
Begin,216.966,825.056,5670,Scatterplot
Data,214.041,821.85,5704,Scatterplot
Data,217.237,821.084,5715,Scatterplot
Data,223.402,824.153,5747,Scatterplot
Data,227.35,827.558,5759,Scatterplot
Data,229.194,825.194,5792,Scatterplot
Data,232.227,820.761,5805,Scatterplot
End,-nan(ind),-nan(ind),5848,none
Begin,1010.15,921.768,12317,xAxisSelection
Data,1017.56,921.388,12329,xAxisSelection
Data,1018.17,928.46,12362,xAxisSelection
Data,1013.49,941.788,12374,xAxisSelection
Data,1008.43,957.999,12391,xAxisSelection
Data,1011.37,971.91,12407,xAxisSelection
Data,1014.81,980.906,12419,TypeFilters
End,-nan(ind),-nan(ind),12464,none
Begin,804.695,968.939,12690,none
Data,787.683,971.261,12707,none
Data,778.265,972.917,12722,none
Data,778.782,970.945,12753,none
Data,777.751,971.388,12768,none
Data,777.389,972.476,12797,none
Data,775.905,975.256,12812,none
Data,784.978,975.222,12842,none
Data,793.903,975.757,12858,none
Data,795.947,976.891,12870,none
Data,802.31,977.023,12905,TypeFilters
Data,813.726,978.357,12915,TypeFilters
Data,828.773,982.414,12933,TypeFilters
Data,840.007,986.815,12947,TypeFilters
Data,845.33,984.279,12959,TypeFilters
Data,855.81,987.049,12978,TypeFilters
Data,863.87,989.023,12992,TypeFilters
Data,866.863,991.963,13005,TypeFilters
Data,866.787,994.21,13023,TypeFilters
Data,863.24,994.921,13051,TypeFilters
Data,865.051,993.069,13067,TypeFilters
Data,866.33,990.778,13083,TypeFilters
Data,868.53,988.37,13095,TypeFilters
Data,866.355,982.823,13130,TypeFilters
End,862.007,971.728,13140,none
Begin,1317.38,1053.03,13229,TypeFilters
Data,1330.63,1053.68,13263,TypeFilters
Data,1344.56,1050.64,13275,TypeFilters
Data,1370.32,1050.34,13309,TypeFilters
Data,1387.06,1050.62,13319,TypeFilters
End,-nan(ind),-nan(ind),13365,none
Begin,1442.53,1024.63,13427,TypeFilters
End,1439.22,1010.92,13442,TypeFilters
Begin,1437.5,1005.59,13474,TypeFilters
Data,1458.31,1012.14,13501,TypeFilters
Data,1476.75,1014.96,13518,TypeFilters
Data,1485.33,1016.03,13545,TypeFilters
End,1502.49,1018.19,13563,TypeFilters
Begin,1275.41,1017.5,13698,TypeFilters
Data,1263.56,1017.11,13712,TypeFilters
End,1239.85,1016.34,13725,TypeFilters
Begin,1296.46,1013.56,13757,TypeFilters
Data,1290.35,1017.89,13771,TypeFilters
Data,1268.22,1024.57,13803,TypeFilters
Data,1246.12,1034.34,13815,TypeFilters
Data,1226.4,1047.73,13833,TypeFilters
Data,1213.98,1057.63,13847,TypeFilters
Data,1207.31,1063.34,13860,TypeFilters
Data,1204.05,1065.83,13878,TypeFilters
Data,1203.34,1065.32,13893,TypeFilters
Data,1203.58,1064.29,13905,TypeFilters
Data,1203.07,1059.53,13923,TypeFilters
Data,1197.01,1052.76,13951,TypeFilters
Data,1193.02,1044.81,13968,TypeFilters
Data,1187.89,1034.54,13983,TypeFilters
Data,1187.14,1026.61,13995,TypeFilters
Data,1186.87,1022.9,14013,TypeFilters
Data,1187.95,1019.11,14029,TypeFilters
Data,1189.96,1016.2,14042,TypeFilters
Data,1191.55,1013.8,14058,TypeFilters
Data,1198.32,1010.87,14076,TypeFilters
Data,1203.52,1010.14,14104,TypeFilters
Data,1206.47,1013.06,14118,TypeFilters
Data,1204.84,1013.99,14130,TypeFilters
Data,1202.9,1014.08,14149,TypeFilters
Data,1204.75,1014.78,14163,TypeFilters
Data,1205.98,1015.24,14176,TypeFilters
Data,1205.98,1016.31,14193,TypeFilters
Data,1203.7,1018.63,14208,TypeFilters
Data,1200.04,1018.75,14220,TypeFilters
Data,1198.91,1018.85,14253,TypeFilters
Data,1201.42,1016.44,14265,TypeFilters
Data,1205.68,1014.6,14283,TypeFilters
Data,1207.09,1013.75,14297,TypeFilters
Data,1208.21,1016.35,14311,TypeFilters
Data,1207.7,1018.21,14328,TypeFilters
Data,1207.95,1017.7,14342,TypeFilters
Data,1208.43,1018.18,14355,TypeFilters
Data,1208.27,1019.11,14376,TypeFilters
End,1207.95,1020.95,14401,TypeFilters
Begin,1224.1,544.484,14490,Scatterplot
Data,1226.25,545.865,14508,Scatterplot
Data,1227.08,549.451,14524,Scatterplot
