Data,140.862,763.794,7,Scatterplot
Data,137.918,767.307,23,Scatterplot
Data,138.854,769.45,37,Scatterplot
Data,150.404,770.854,66,Scatterplot
Data,163.664,772.006,82,Scatterplot
Data,176.672,770.944,97,Scatterplot
End,202.687,768.82,111,Scatterplot
Begin,205.172,764.93,218,Scatterplot
Data,199.932,761.519,232,Scatterplot
Data,194.146,757.341,245,Scatterplot
Data,192.501,755.816,261,Scatterplot
Data,192.832,755.623,277,Scatterplot
Data,193.793,755.131,290,Scatterplot
Data,192.449,755.514,307,Scatterplot
Data,190.83,757.709,322,Scatterplot
Data,190.349,759.781,337,Scatterplot
Data,195.551,760.316,369,Scatterplot
Data,205.052,759.385,380,Scatterplot
Data,222.428,759.138,397,Scatterplot
Data,231.366,759.703,411,Scatterplot
End,249.243,760.833,425,Scatterplot
Begin,142.165,774.555,457,Scatterplot
End,144.663,774.233,472,Scatterplot
Begin,286.698,680.503,712,Starplot
End,295.295,685.48,726,Starplot
Begin,297.428,694.563,771,Starplot
Data,297.36,696.371,786,Starplot
Data,295.524,699.446,818,Starplot
Data,294.098,700.393,830,Starplot
Data,294.354,703.543,847,Starplot
End,294.866,709.843,861,Starplot
Begin,300.178,715.514,907,Starplot
Data,300.643,717.931,920,Starplot
Data,295.566,719.988,937,Starplot
Data,291.237,721.684,966,Starplot
Data,288.28,722.737,982,Starplot
Data,286.537,722.592,997,Starplot
Data,284.418,718.909,1010,Starplot
Data,284.451,717.323,1027,Starplot
Data,285.464,719.605,1042,Starplot
Data,288.497,721.178,1055,Starplot
Data,289.158,719.346,1072,Starplot
Data,288.251,720.085,1087,Starplot
Data,292.789,720.511,1118,Starplot
End,301.867,721.361,1131,Starplot
Begin,330.134,721.706,1280,Starplot
Data,327.68,721.067,1297,Starplot
End,322.77,719.788,1311,Starplot
Begin,325.555,708.413,1416,Starplot
Data,322.583,710.676,1432,Starplot
Data,324.954,711.808,1447,Starplot
Data,326.45,712.595,1460,Starplot
Data,327.366,712.993,1476,Starplot
Data,324.621,712.772,1492,Starplot
Data,325.924,713.002,1505,Starplot
Data,329.344,713.73,1522,Starplot
Data,331.883,714.566,1567,Starplot
End,336.96,716.239,1582,Starplot
Begin,357.27,707.039,1627,Starplot
Data,359.546,708.234,1640,Starplot
Data,360.904,708.673,1657,Starplot
Data,364.575,714.267,1671,Starplot
Data,367.054,718.354,1686,Starplot
Data,368.811,720.475,1718,Starplot
Data,372.072,722.862,1730,Starplot
Data,374.969,725.209,1747,Starplot
Data,374.488,726.843,1762,Starplot
Data,371.4,726.608,1775,Starplot
Data,368.945,725.789,1792,Starplot
End,364.036,724.149,1806,Starplot
Begin,365.338,730.772,1866,Starplot
Data,366.932,730.481,1882,Starplot
Data,366.32,728.315,1897,Starplot
Data,361.609,723.759,1910,Starplot
Data,356.939,726.553,1927,Starplot
Data,353.196,749.054,1941,Starplot
End,345.71,794.054,1955,Scatterplot
Begin,350.23,1670.28,2062,none
Data,340.23,1680.33,2077,none
Data,332.214,1688.31,2090,none
Data,322.3,1691.65,2107,none
End,302.471,1698.32,2122,none
Begin,935.035,826.119,2422,Scatterplot
Data,940.62,821.829,2436,Scatterplot
Data,950.106,822.249,2467,Scatterplot
Data,953.573,818.921,2481,Scatterplot
Data,956.492,816.947,2495,Scatterplot
Data,957.051,816.735,2511,Scatterplot
