Data,173.594,749.414,15,Scatterplot
Data,175.782,751.682,27,Scatterplot
Data,178.164,755.662,46,Scatterplot
Data,177.99,758.111,60,Scatterplot
Data,178.258,760.99,74,Scatterplot
Data,178.965,763.24,89,Scatterplot
Data,180.206,765.972,104,Scatterplot
Data,189.435,770.82,117,Scatterplot
Data,190.661,769.913,150,Scatterplot
Data,190.559,768.462,163,Scatterplot
Data,192.919,768.17,178,Scatterplot
Data,194,770.209,194,Scatterplot
Data,204.536,772.088,207,Scatterplot
Data,220.64,773.414,225,Scatterplot
Data,241.535,774.301,239,Scatterplot
Data,255.057,773.554,253,Scatterplot
Data,265.898,771.997,268,Scatterplot
Data,277.947,773.427,299,Scatterplot
Data,286.27,773.699,315,Scatterplot
Data,294.612,773.371,329,Starplot
Data,295.003,772.276,343,Starplot
Data,293.908,772.485,359,Starplot
Data,292.744,774.893,375,Scatterplot
Data,296.215,777.017,387,Starplot
Data,298.871,779.057,405,Starplot
Data,299.451,779.771,419,Starplot
Data,300.065,778.784,450,Starplot
Data,296.521,776.818,464,Starplot
Data,292.52,774.974,477,Scatterplot
Data,293.672,775.041,493,Scatterplot
Data,287.38,773.865,509,Scatterplot
Data,280.732,773.348,522,Scatterplot
End,267.437,772.315,539,Scatterplot
Begin,136.326,745.536,566,Scatterplot
Data,131.058,740.524,600,Scatterplot
Data,134.014,740.838,613,Scatterplot
End,139.927,741.466,628,Scatterplot
Begin,170.166,776.694,658,Scatterplot
Data,179.949,791.047,673,Scatterplot
Data,181.252,782.614,691,Scatterplot
Data,188.199,784.974,704,Scatterplot
Data,202.092,807.845,719,Scatterplot
End,229.878,853.587,748,Scatterplot
Begin,174.122,763.905,780,Scatterplot
Data,169.799,768.785,792,Scatterplot
Data,160.927,767.749,809,Scatterplot
Data,156.777,766.535,824,Scatterplot
Data,156.315,763.895,838,Scatterplot
Data,171.044,784.252,854,Scatterplot
Data,172.208,776.414,869,Scatterplot
Data,191.392,772.595,899,Scatterplot
Data,202.279,769.067,915,Scatterplot
Data,221.283,764.962,928,Scatterplot
Data,235.948,766.068,944,Scatterplot
Data,240.582,762.037,960,Scatterplot
Data,239.042,756.435,973,Scatterplot
Data,231.499,747.639,989,Scatterplot
Data,227.998,743.537,1004,Scatterplot
Data,226.518,743.142,1017,Scatterplot
Data,231.249,745.92,1050,Scatterplot
Data,241.984,748.759,1062,Scatterplot
Data,248,751.434,1078,Scatterplot
Data,239.747,747.503,1094,Scatterplot
Data,233.582,744.582,1107,Scatterplot
Data,231.206,742.489,1123,Scatterplot
Data,228.629,742.037,1139,Scatterplot
Data,226.225,742.265,1152,Scatterplot
Data,223.004,742.422,1168,Scatterplot
Data,229.762,743.369,1198,Scatterplot
Data,239.659,739.982,1214,Scatterplot
Data,256.904,737.544,1229,Scatterplot
Data,263.851,734.836,1242,Scatterplot
Data,267.27,735.492,1258,Scatterplot
Data,270.075,738.873,1274,Scatterplot
Data,272.052,734.695,1287,Starplot
Data,280.149,743.948,1303,Starplot
Data,287.083,749.009,1319,Starplot
Data,289.98,752.09,1349,Starplot
Data,291.703,751.559,1364,Starplot
Data,291.756,749.16,1377,Starplot
Data,288.933,745.897,1393,Starplot
Data,285.155,743.004,1409,Starplot
End,277.599,737.22,1422,Starplot
Begin,145.141,204.819,1500,BarChart
Data,144.237,203.36,1512,BarChart
Data,147.974,194.65,1528,BarChart
Data,152.18,191.699,1544,BarChart
Data,155.765,187.558,1557,BarChart
Data,158.182,184.238,1574,BarChart
Data,160.179,180.617,1588,BarChart
Data,159.527,181.646,1602,BarChart
Data,157.561,185.504,1618,BarChart
Data,154.777,188.489,1648,BarChart
Data,145.648,194.179,1663,BarChart
End,127.39,205.56,1678,BarChart
Begin,93.9898,251.563,1753,BarChart
Data,95.3215,253.905,1799,BarChart
End,97.9849,258.588,1814,BarChart
Begin,164.966,254.557,1872,BarChart
End,196.179,248.881,1888,BarChart
Begin,276.597,174.171,1962,BarChart
Data,264.039,176.568,1978,BarChart
Data,256.728,181.099,1993,BarChart
Data,256.098,180.33,2007,BarChart
Data,255.917,193.109,2023,BarChart
Data,260.204,201.705,2039,BarChart
Data,266.277,216.12,2052,BarChart
Data,278.339,247.409,2068,BarChart
